benchmark,extraction_issue,failure_type,mode,model_alias,pass,post_think_tokens,repeat,task_id,think_tokens,total_tokens
"humaneval_full","none","pass","fsm_base","qwen8","True","136","0","HumanEval/98","1218","1354"
"humaneval_full","prose_before_code","runtime_error","fsm_base","qwen8","False","8037","0","HumanEval/99","155","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","248","0","HumanEval/100","285","533"
"humaneval_full","none","pass","fsm_base","qwen8","True","132","0","HumanEval/101","1065","1197"
"humaneval_full","none","pass","fsm_base","qwen8","True","156","0","HumanEval/102","3953","4109"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","3028","0","HumanEval/103","105","3133"
"humaneval_full","none","pass","fsm_base","qwen8","True","149","0","HumanEval/104","1524","1673"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","6029","0","HumanEval/105","70","6099"
"humaneval_full","none","pass","fsm_base","qwen8","True","238","0","HumanEval/106","229","467"
"humaneval_full","none","pass","fsm_base","qwen8","True","661","0","HumanEval/107","133","794"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","739","0","HumanEval/108","290","1029"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/109","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","253","0","HumanEval/110","1618","1871"
"humaneval_full","none","pass","fsm_base","qwen8","True","223","0","HumanEval/111","628","851"
"humaneval_full","none","pass","fsm_base","qwen8","True","324","0","HumanEval/112","112","436"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","264","0","HumanEval/113","2110","2374"
"humaneval_full","none","pass","fsm_base","qwen8","True","169","0","HumanEval/114","1427","1596"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/115","8191","8192"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","169","0","HumanEval/116","7753","7922"
"humaneval_full","none","pass","fsm_base","qwen8","True","264","0","HumanEval/117","2227","2491"
"humaneval_full","none","pass","fsm_base","qwen8","True","627","0","HumanEval/118","214","841"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/119","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","643","0","HumanEval/120","155","798"
"humaneval_full","none","pass","fsm_base","qwen8","True","155","0","HumanEval/121","779","934"
"humaneval_full","none","pass","fsm_base","qwen8","True","165","0","HumanEval/122","1408","1573"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/123","8191","8192"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","441","0","HumanEval/124","124","565"
"humaneval_full","none","pass","fsm_base","qwen8","True","241","0","HumanEval/125","1485","1726"
"humaneval_full","none","pass","fsm_base","qwen8","True","374","0","HumanEval/126","5821","6195"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","640","0","HumanEval/127","91","731"
"humaneval_full","none","pass","fsm_base","qwen8","True","230","0","HumanEval/128","1974","2204"
"humaneval_full","none","pass","fsm_base","qwen8","True","1213","0","HumanEval/129","305","1518"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/130","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","139","0","HumanEval/131","1275","1414"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","187","0","HumanEval/132","4861","5048"
"humaneval_full","none","pass","fsm_base","qwen8","True","200","0","HumanEval/133","2973","3173"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/134","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","150","0","HumanEval/135","1690","1840"
"humaneval_full","none","pass","fsm_base","qwen8","True","208","0","HumanEval/136","1674","1882"
"humaneval_full","none","pass","fsm_base","qwen8","True","223","0","HumanEval/137","2416","2639"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","385","0","HumanEval/138","89","474"
"humaneval_full","none","pass","fsm_base","qwen8","True","147","0","HumanEval/139","1337","1484"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/140","8191","8192"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","1832","0","HumanEval/141","81","1913"
"humaneval_full","none","pass","fsm_base","qwen8","True","253","0","HumanEval/142","99","352"
"humaneval_full","none","pass","fsm_base","qwen8","True","265","0","HumanEval/143","1621","1886"
"humaneval_full","none","pass","fsm_base","qwen8","True","259","0","HumanEval/144","1430","1689"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/145","8191","8192"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/146","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","292","0","HumanEval/147","7319","7611"
"humaneval_full","none","pass","fsm_base","qwen8","True","319","0","HumanEval/148","2440","2759"
"humaneval_full","none","pass","fsm_base","qwen8","True","257","0","HumanEval/149","1758","2015"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/150","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","184","0","HumanEval/151","1417","1601"
"humaneval_full","none","pass","fsm_base","qwen8","True","177","0","HumanEval/152","233","410"
"humaneval_full","none","pass","fsm_base","qwen8","True","372","0","HumanEval/153","2244","2616"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/154","8191","8192"
"humaneval_full","none","pass","fsm_base","qwen8","True","152","0","HumanEval/155","175","327"
"humaneval_full","none","pass","fsm_base","qwen8","True","288","0","HumanEval/156","275","563"
"humaneval_full","none","pass","fsm_base","qwen8","True","161","0","HumanEval/157","1643","1804"
"humaneval_full","empty_code","extraction_empty_code","fsm_base","qwen8","False","1","0","HumanEval/158","8191","8192"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen8","True","1476","0","HumanEval/159","78","1554"
"humaneval_full","none","pass","fsm_base","qwen8","True","282","0","HumanEval/160","2254","2536"
"humaneval_full","none","pass","fsm_base","qwen8","True","160","0","HumanEval/161","1749","1909"
"humaneval_full","none","pass","fsm_base","qwen8","True","130","0","HumanEval/162","740","870"
"humaneval_full","none","runtime_error","fsm_base","qwen8","False","173","0","HumanEval/163","1665","1838"
"humaneval_full","none","pass","prompt_terse","qwen8","True","187","0","HumanEval/0","1044","1231"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","417","0","HumanEval/1","7775","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","95","0","HumanEval/2","873","968"
"humaneval_full","none","pass","prompt_terse","qwen8","True","153","0","HumanEval/3","796","949"
"humaneval_full","none","pass","prompt_terse","qwen8","True","147","0","HumanEval/4","831","978"
"humaneval_full","none","pass","prompt_terse","qwen8","True","134","0","HumanEval/5","835","969"
"humaneval_full","none","pass","prompt_terse","qwen8","True","207","0","HumanEval/6","2460","2667"
"humaneval_full","none","pass","prompt_terse","qwen8","True","109","0","HumanEval/7","406","515"
"humaneval_full","none","pass","prompt_terse","qwen8","True","145","0","HumanEval/8","448","593"
"humaneval_full","none","pass","prompt_terse","qwen8","True","152","0","HumanEval/9","931","1083"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","159","0","HumanEval/10","3066","3225"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","103","0","HumanEval/11","2142","2245"
"humaneval_full","none","pass","prompt_terse","qwen8","True","121","0","HumanEval/12","1144","1265"
"humaneval_full","none","pass","prompt_terse","qwen8","True","105","0","HumanEval/13","1161","1266"
"humaneval_full","none","pass","prompt_terse","qwen8","True","83","0","HumanEval/14","606","689"
"humaneval_full","none","pass","prompt_terse","qwen8","True","85","0","HumanEval/15","1251","1336"
"humaneval_full","none","pass","prompt_terse","qwen8","True","80","0","HumanEval/16","492","572"
"humaneval_full","none","pass","prompt_terse","qwen8","True","236","0","HumanEval/17","747","983"
"humaneval_full","none","pass","prompt_terse","qwen8","True","165","0","HumanEval/18","1272","1437"
"humaneval_full","none","pass","prompt_terse","qwen8","True","225","0","HumanEval/19","1395","1620"
"humaneval_full","none","pass","prompt_terse","qwen8","True","262","0","HumanEval/20","1560","1822"
"humaneval_full","none","pass","prompt_terse","qwen8","True","182","0","HumanEval/21","1178","1360"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","109","0","HumanEval/22","1542","1651"
"humaneval_full","none","pass","prompt_terse","qwen8","True","51","0","HumanEval/23","303","354"
"humaneval_full","none","pass","prompt_terse","qwen8","True","107","0","HumanEval/24","2067","2174"
"humaneval_full","none","pass","prompt_terse","qwen8","True","212","0","HumanEval/25","2478","2690"
"humaneval_full","none","pass","prompt_terse","qwen8","True","114","0","HumanEval/26","1919","2033"
"humaneval_full","none","pass","prompt_terse","qwen8","True","57","0","HumanEval/27","562","619"
"humaneval_full","none","pass","prompt_terse","qwen8","True","66","0","HumanEval/28","322","388"
"humaneval_full","none","pass","prompt_terse","qwen8","True","103","0","HumanEval/29","542","645"
"humaneval_full","none","pass","prompt_terse","qwen8","True","135","0","HumanEval/30","509","644"
"humaneval_full","none","pass","prompt_terse","qwen8","True","193","0","HumanEval/31","1237","1430"
"humaneval_full","prose_before_code","runtime_error","prompt_terse","qwen8","False","6328","0","HumanEval/32","1864","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","236","0","HumanEval/33","1549","1785"
"humaneval_full","none","pass","prompt_terse","qwen8","True","86","0","HumanEval/34","1314","1400"
"humaneval_full","none","pass","prompt_terse","qwen8","True","95","0","HumanEval/35","576","671"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/36","8192","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","196","0","HumanEval/37","1260","1456"
"humaneval_full","none","pass","prompt_terse","qwen8","True","108","0","HumanEval/38","874","982"
"humaneval_full","none","pass","prompt_terse","qwen8","True","215","0","HumanEval/39","3085","3300"
"humaneval_full","none","pass","prompt_terse","qwen8","True","287","0","HumanEval/40","3906","4193"
"humaneval_full","none","pass","prompt_terse","qwen8","True","160","0","HumanEval/41","620","780"
"humaneval_full","none","pass","prompt_terse","qwen8","True","128","0","HumanEval/42","299","427"
"humaneval_full","none","pass","prompt_terse","qwen8","True","216","0","HumanEval/43","3724","3940"
"humaneval_full","none","pass","prompt_terse","qwen8","True","146","0","HumanEval/44","1526","1672"
"humaneval_full","none","pass","prompt_terse","qwen8","True","60","0","HumanEval/45","439","499"
"humaneval_full","none","pass","prompt_terse","qwen8","True","294","0","HumanEval/46","2529","2823"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/47","8192","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","82","0","HumanEval/48","620","702"
"humaneval_full","none","pass","prompt_terse","qwen8","True","46","0","HumanEval/49","630","676"
"humaneval_full","none","pass","prompt_terse","qwen8","True","68","0","HumanEval/50","820","888"
"humaneval_full","none","pass","prompt_terse","qwen8","True","160","0","HumanEval/51","825","985"
"humaneval_full","none","pass","prompt_terse","qwen8","True","98","0","HumanEval/52","651","749"
"humaneval_full","none","pass","prompt_terse","qwen8","True","63","0","HumanEval/53","200","263"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/54","8192","8192"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","114","0","HumanEval/55","1631","1745"
"humaneval_full","none","pass","prompt_terse","qwen8","True","147","0","HumanEval/56","570","717"
"humaneval_full","none","pass","prompt_terse","qwen8","True","157","0","HumanEval/57","815","972"
"humaneval_full","none","pass","prompt_terse","qwen8","True","138","0","HumanEval/58","836","974"
"humaneval_full","none","pass","prompt_terse","qwen8","True","139","0","HumanEval/59","3178","3317"
"humaneval_full","none","pass","prompt_terse","qwen8","True","121","0","HumanEval/60","597","718"
"humaneval_full","none","pass","prompt_terse","qwen8","True","146","0","HumanEval/61","685","831"
"humaneval_full","none","pass","prompt_terse","qwen8","True","131","0","HumanEval/62","986","1117"
"humaneval_full","none","pass","prompt_terse","qwen8","True","246","0","HumanEval/63","2598","2844"
"humaneval_full","none","pass","prompt_terse","qwen8","True","194","0","HumanEval/64","1740","1934"
"humaneval_full","none","pass","prompt_terse","qwen8","True","137","0","HumanEval/65","2511","2648"
"humaneval_full","none","pass","prompt_terse","qwen8","True","138","0","HumanEval/66","647","785"
"humaneval_full","none","pass","prompt_terse","qwen8","True","260","0","HumanEval/67","1384","1644"
"humaneval_full","none","pass","prompt_terse","qwen8","True","414","0","HumanEval/68","1605","2019"
"humaneval_full","none","pass","prompt_terse","qwen8","True","207","0","HumanEval/69","2260","2467"
"humaneval_full","none","pass","prompt_terse","qwen8","True","190","0","HumanEval/70","1394","1584"
"humaneval_full","none","pass","prompt_terse","qwen8","True","217","0","HumanEval/71","2442","2659"
"humaneval_full","none","pass","prompt_terse","qwen8","True","249","0","HumanEval/72","975","1224"
"humaneval_full","none","pass","prompt_terse","qwen8","True","200","0","HumanEval/73","1096","1296"
"humaneval_full","none","pass","prompt_terse","qwen8","True","238","0","HumanEval/74","933","1171"
"humaneval_full","none","pass","prompt_terse","qwen8","True","258","0","HumanEval/75","3119","3377"
"humaneval_full","none","pass","prompt_terse","qwen8","True","197","0","HumanEval/76","3740","3937"
"humaneval_full","none","pass","prompt_terse","qwen8","True","178","0","HumanEval/77","3985","4163"
"humaneval_full","none","pass","prompt_terse","qwen8","True","353","0","HumanEval/78","636","989"
"humaneval_full","none","pass","prompt_terse","qwen8","True","46","0","HumanEval/79","913","959"
"humaneval_full","none","pass","prompt_terse","qwen8","True","191","0","HumanEval/80","838","1029"
"humaneval_full","none","pass","prompt_terse","qwen8","True","484","0","HumanEval/81","3590","4074"
"humaneval_full","none","pass","prompt_terse","qwen8","True","165","0","HumanEval/82","1076","1241"
"humaneval_full","none","pass","prompt_terse","qwen8","True","75","0","HumanEval/83","1724","1799"
"humaneval_full","none","pass","prompt_terse","qwen8","True","173","0","HumanEval/84","840","1013"
"humaneval_full","none","pass","prompt_terse","qwen8","True","76","0","HumanEval/85","558","634"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","205","0","HumanEval/86","2494","2699"
"humaneval_full","none","pass","prompt_terse","qwen8","True","323","0","HumanEval/87","1544","1867"
"humaneval_full","none","pass","prompt_terse","qwen8","True","261","0","HumanEval/88","1815","2076"
"humaneval_full","none","pass","prompt_terse","qwen8","True","180","0","HumanEval/89","1273","1453"
"humaneval_full","prose_before_code","syntax_error","prompt_terse","qwen8","False","7570","0","HumanEval/90","622","8192"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","161","0","HumanEval/91","3494","3655"
"humaneval_full","none","pass","prompt_terse","qwen8","True","179","0","HumanEval/92","1569","1748"
"humaneval_full","none","pass","prompt_terse","qwen8","True","221","0","HumanEval/93","4676","4897"
"humaneval_full","none","pass","prompt_terse","qwen8","True","443","0","HumanEval/94","1648","2091"
"humaneval_full","none","pass","prompt_terse","qwen8","True","145","0","HumanEval/95","1880","2025"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/96","8192","8192"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","133","0","HumanEval/97","722","855"
"humaneval_full","none","pass","prompt_terse","qwen8","True","132","0","HumanEval/98","907","1039"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","253","0","HumanEval/99","6174","6427"
"humaneval_full","none","pass","prompt_terse","qwen8","True","150","0","HumanEval/100","864","1014"
"humaneval_full","none","pass","prompt_terse","qwen8","True","128","0","HumanEval/101","1351","1479"
"humaneval_full","none","pass","prompt_terse","qwen8","True","160","0","HumanEval/102","4378","4538"
"humaneval_full","none","pass","prompt_terse","qwen8","True","189","0","HumanEval/103","1611","1800"
"humaneval_full","none","pass","prompt_terse","qwen8","True","157","0","HumanEval/104","860","1017"
"humaneval_full","none","pass","prompt_terse","qwen8","True","395","0","HumanEval/105","1154","1549"
"humaneval_full","none","pass","prompt_terse","qwen8","True","215","0","HumanEval/106","1278","1493"
"humaneval_full","none","pass","prompt_terse","qwen8","True","126","0","HumanEval/107","925","1051"
"humaneval_full","none","pass","prompt_terse","qwen8","True","213","0","HumanEval/108","2048","2261"
"humaneval_full","none","pass","prompt_terse","qwen8","True","362","0","HumanEval/109","2817","3179"
"humaneval_full","none","pass","prompt_terse","qwen8","True","261","0","HumanEval/110","1210","1471"
"humaneval_full","none","pass","prompt_terse","qwen8","True","214","0","HumanEval/111","1356","1570"
"humaneval_full","none","pass","prompt_terse","qwen8","True","214","0","HumanEval/112","1286","1500"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/113","8192","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","138","0","HumanEval/114","1191","1329"
"humaneval_full","none","pass","prompt_terse","qwen8","True","364","0","HumanEval/115","1207","1571"
"humaneval_full","none","pass","prompt_terse","qwen8","True","193","0","HumanEval/116","6005","6198"
"humaneval_full","none","pass","prompt_terse","qwen8","True","260","0","HumanEval/117","1648","1908"
"humaneval_full","prose_before_code","syntax_error","prompt_terse","qwen8","False","3013","0","HumanEval/118","5179","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","470","0","HumanEval/119","6562","7032"
"humaneval_full","none","pass","prompt_terse","qwen8","True","73","0","HumanEval/120","1963","2036"
"humaneval_full","none","pass","prompt_terse","qwen8","True","150","0","HumanEval/121","1120","1270"
"humaneval_full","none","pass","prompt_terse","qwen8","True","162","0","HumanEval/122","954","1116"
"humaneval_full","none","pass","prompt_terse","qwen8","True","323","0","HumanEval/123","1542","1865"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","350","0","HumanEval/124","1860","2210"
"humaneval_full","none","pass","prompt_terse","qwen8","True","201","0","HumanEval/125","1289","1490"
"humaneval_full","none","pass","prompt_terse","qwen8","True","285","0","HumanEval/126","2203","2488"
"humaneval_full","none","pass","prompt_terse","qwen8","True","349","0","HumanEval/127","2799","3148"
"humaneval_full","none","pass","prompt_terse","qwen8","True","214","0","HumanEval/128","1858","2072"
"humaneval_full","none","pass","prompt_terse","qwen8","True","573","0","HumanEval/129","3763","4336"
"humaneval_full","none","pass","prompt_terse","qwen8","True","341","0","HumanEval/130","3307","3648"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","126","0","HumanEval/131","1314","1440"
"humaneval_full","empty_code","extraction_empty_code","prompt_terse","qwen8","False","0","0","HumanEval/132","8192","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","183","0","HumanEval/133","1762","1945"
"humaneval_full","none","pass","prompt_terse","qwen8","True","191","0","HumanEval/134","4106","4297"
"humaneval_full","none","pass","prompt_terse","qwen8","True","146","0","HumanEval/135","967","1113"
"humaneval_full","none","pass","prompt_terse","qwen8","True","204","0","HumanEval/136","856","1060"
"humaneval_full","none","pass","prompt_terse","qwen8","True","201","0","HumanEval/137","1033","1234"
"humaneval_full","none","pass","prompt_terse","qwen8","True","95","0","HumanEval/138","1090","1185"
"humaneval_full","none","pass","prompt_terse","qwen8","True","139","0","HumanEval/139","1592","1731"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","153","0","HumanEval/140","1983","2136"
"humaneval_full","none","pass","prompt_terse","qwen8","True","271","0","HumanEval/141","1637","1908"
"humaneval_full","none","pass","prompt_terse","qwen8","True","236","0","HumanEval/142","1290","1526"
"humaneval_full","none","pass","prompt_terse","qwen8","True","233","0","HumanEval/143","900","1133"
"humaneval_full","none","pass","prompt_terse","qwen8","True","104","0","HumanEval/144","1306","1410"
"humaneval_full","prose_before_code","runtime_error","prompt_terse","qwen8","False","7645","0","HumanEval/145","547","8192"
"humaneval_full","none","pass","prompt_terse","qwen8","True","218","0","HumanEval/146","1910","2128"
"humaneval_full","none","pass","prompt_terse","qwen8","True","251","0","HumanEval/147","5138","5389"
"humaneval_full","none","pass","prompt_terse","qwen8","True","312","0","HumanEval/148","1557","1869"
"humaneval_full","none","pass","prompt_terse","qwen8","True","214","0","HumanEval/149","1620","1834"
"humaneval_full","none","pass","prompt_terse","qwen8","True","185","0","HumanEval/150","949","1134"
"humaneval_full","none","pass","prompt_terse","qwen8","True","187","0","HumanEval/151","2463","2650"
"humaneval_full","none","pass","prompt_terse","qwen8","True","253","0","HumanEval/152","972","1225"
"humaneval_full","none","pass","prompt_terse","qwen8","True","366","0","HumanEval/153","1866","2232"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","176","0","HumanEval/154","2886","3062"
"humaneval_full","none","pass","prompt_terse","qwen8","True","130","0","HumanEval/155","652","782"
"humaneval_full","none","pass","prompt_terse","qwen8","True","196","0","HumanEval/156","1010","1206"
"humaneval_full","none","pass","prompt_terse","qwen8","True","143","0","HumanEval/157","1252","1395"
"humaneval_full","none","pass","prompt_terse","qwen8","True","165","0","HumanEval/158","1421","1586"
"humaneval_full","none","pass","prompt_terse","qwen8","True","308","0","HumanEval/159","1441","1749"
"humaneval_full","none","pass","prompt_terse","qwen8","True","246","0","HumanEval/160","1622","1868"
"humaneval_full","none","pass","prompt_terse","qwen8","True","169","0","HumanEval/161","1195","1364"
"humaneval_full","none","pass","prompt_terse","qwen8","True","115","0","HumanEval/162","688","803"
"humaneval_full","none","runtime_error","prompt_terse","qwen8","False","112","0","HumanEval/163","1694","1806"
"humaneval_full","none","pass","fsm_plan","qwen8","True","261","0","HumanEval/0","431","692"
"humaneval_full","none","pass","fsm_plan","qwen8","True","516","0","HumanEval/1","298","814"
"humaneval_full","none","pass","fsm_plan","qwen8","True","102","0","HumanEval/2","1186","1288"
"humaneval_full","none","pass","fsm_plan","qwen8","True","195","0","HumanEval/3","813","1008"
"humaneval_full","none","pass","fsm_plan","qwen8","True","173","0","HumanEval/4","273","446"
"humaneval_full","none","pass","fsm_plan","qwen8","True","145","0","HumanEval/5","1355","1500"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/6","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","116","0","HumanEval/7","1154","1270"
"humaneval_full","none","pass","fsm_plan","qwen8","True","161","0","HumanEval/8","810","971"
"humaneval_full","none","pass","fsm_plan","qwen8","True","164","0","HumanEval/9","2626","2790"
"humaneval_full","none","pass","fsm_plan","qwen8","True","575","0","HumanEval/10","177","752"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/11","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","158","0","HumanEval/12","1377","1535"
"humaneval_full","none","pass","fsm_plan","qwen8","True","112","0","HumanEval/13","1486","1598"
"humaneval_full","none","pass","fsm_plan","qwen8","True","90","0","HumanEval/14","990","1080"
"humaneval_full","none","pass","fsm_plan","qwen8","True","95","0","HumanEval/15","1177","1272"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/16","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","243","0","HumanEval/17","1080","1323"
"humaneval_full","none","pass","fsm_plan","qwen8","True","175","0","HumanEval/18","2495","2670"
"humaneval_full","none","pass","fsm_plan","qwen8","True","220","0","HumanEval/19","3007","3227"
"humaneval_full","none","pass","fsm_plan","qwen8","True","267","0","HumanEval/20","3917","4184"
"humaneval_full","none","pass","fsm_plan","qwen8","True","190","0","HumanEval/21","2197","2387"
"humaneval_full","none","runtime_error","fsm_plan","qwen8","False","158","0","HumanEval/22","2503","2661"
"humaneval_full","none","pass","fsm_plan","qwen8","True","58","0","HumanEval/23","500","558"
"humaneval_full","none","pass","fsm_plan","qwen8","True","114","0","HumanEval/24","2323","2437"
"humaneval_full","none","pass","fsm_plan","qwen8","True","220","0","HumanEval/25","3991","4211"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/26","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","64","0","HumanEval/27","2080","2144"
"humaneval_full","none","pass","fsm_plan","qwen8","True","70","0","HumanEval/28","463","533"
"humaneval_full","none","pass","fsm_plan","qwen8","True","110","0","HumanEval/29","1303","1413"
"humaneval_full","none","pass","fsm_plan","qwen8","True","142","0","HumanEval/30","973","1115"
"humaneval_full","none","pass","fsm_plan","qwen8","True","191","0","HumanEval/31","3167","3358"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","2","0","HumanEval/32","8190","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","267","0","HumanEval/33","2416","2683"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/34","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","130","0","HumanEval/35","2489","2619"
"humaneval_full","none","pass","fsm_plan","qwen8","True","144","0","HumanEval/36","2792","2936"
"humaneval_full","none","pass","fsm_plan","qwen8","True","220","0","HumanEval/37","2497","2717"
"humaneval_full","none","pass","fsm_plan","qwen8","True","148","0","HumanEval/38","1287","1435"
"humaneval_full","none","pass","fsm_plan","qwen8","True","561","0","HumanEval/39","326","887"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","7","0","HumanEval/40","8185","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","183","0","HumanEval/41","602","785"
"humaneval_full","none","pass","fsm_plan","qwen8","True","131","0","HumanEval/42","815","946"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","2","0","HumanEval/43","8190","8192"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/44","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","66","0","HumanEval/45","349","415"
"humaneval_full","extra_think_tag_after_code","pass","fsm_plan","qwen8","True","327","0","HumanEval/46","355","682"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/47","8191","8192"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/48","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","201","0","HumanEval/49","1846","2047"
"humaneval_full","none","pass","fsm_plan","qwen8","True","71","0","HumanEval/50","694","765"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/51","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","102","0","HumanEval/52","1200","1302"
"humaneval_full","none","pass","fsm_plan","qwen8","True","66","0","HumanEval/53","366","432"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","1","0","HumanEval/54","8191","8192"
"humaneval_full","none","pass","fsm_plan","qwen8","True","126","0","HumanEval/55","2265","2391"
"humaneval_full","none","pass","fsm_plan","qwen8","True","161","0","HumanEval/56","638","799"
"humaneval_full","none","pass","fsm_plan","qwen8","True","185","0","HumanEval/57","2724","2909"
"humaneval_full","none","pass","fsm_plan","qwen8","True","198","0","HumanEval/58","384","582"
"humaneval_full","none","pass","fsm_plan","qwen8","True","611","0","HumanEval/59","400","1011"
"humaneval_full","none","pass","fsm_plan","qwen8","True","126","0","HumanEval/60","1019","1145"
"humaneval_full","none","pass","fsm_plan","qwen8","True","151","0","HumanEval/61","1484","1635"
"humaneval_full","none","pass","fsm_plan","qwen8","True","154","0","HumanEval/62","2945","3099"
"humaneval_full","none","pass","fsm_plan","qwen8","True","252","0","HumanEval/63","2350","2602"
"humaneval_full","empty_code","extraction_empty_code","fsm_plan","qwen8","False","3","0","HumanEval/64","8189","8192"
"humaneval_full","extra_think_tag_after_code","pass","fsm_plan","qwen8","True","265","0","HumanEval/65","417","682"
"humaneval_full","none","pass","fsm_plan","qwen8","True","158","0","HumanEval/66","992","1150"
